slot,front_sig,front_signer_site,front_sell_amount_site,front_buy_amount_site,back_sig,back_signer_site,back_sell_amount_site,back_buy_amount_site,front_signer_db,front_sell_amount_db,front_buy_amount_db,back_signer_db,back_sell_amount_db,back_buy_amount_db,status,same_signer,profit,relative_amount_diff,,,,,
377241644,5zPzH17P9HjhP2kWkJquXxtnnFjovfpJRkgPnxbULoaNpJDW3kHzVtMnDSX2GEbD2Afw13k55PoKoSK5tJcqs8f7,nan,0,0,2yTnb6YRjcZgxvqj4wkeJJTY1FzPabQCaf6SeooVLPUTPk7P1K8Tujbwygj6VymyWvvHdi1Q3kGCURFJsijf6bMB,nan,0,0,E1FZUX,16.924623,0.000985055,E1FZUX,0.00099,16.924648,db_only,TRUE,2.50E-05,0.004994949,,,,,
377241644,DxSqq43zJbeBEFNdg7c9U2k35Wg6Dg7qpo5kYTDWQF8qxsMiyk69HX8ztftq22A9hM3tGi1gjGNRCjDmFURdov7,nan,0,0,39r4jmdNKFP5eYhkjCMSEBC4RmKsPXqVc5jZdKAZ4GJTwGy7ztrEihodPWQrrTKwZb7A3VhDCFC5W9NUA51a7hDv,nan,0,0,BqahjD,29.70280999,0.000985056,BqahjD,0.00099,29.70282,db_only,TRUE,1.00E-05,0.00499394,,,,,
377241807,aonhgajRtixUbD8Dmu4XwBduZK841J44RncGvi9LP9NaDNh4gVCKwp2scPtE9A42fUMDAmKP3Hbp2mS1WhR3wFx,nan,0,0,5suM61DLtJAstX2nWzjpfmKBXwYTpWM39g1gHvAdWWWa9R5ua9MmRJMWbt3d6WMERoBDHAxhZca83hYveGnSXWFi,nan,0,0,2z9cKj,323179.7343,0.550348616,2z9cKj,0.564720091,316626.4677,db_only,TRUE,-6553.266591,0.025448847,,,,,
377241808,21BddfcFeJE9xsb9mX68DzmpPUhrpwhDPHpXC5gjWQfmioy4NNuv3YWc4P66jEvdWYu5rVXBAA6bwwSLbAtQvaVv,nan,0,0,4cMsJ828Q99xjAsg5JivPXFGtEiivxPDsUzuMkxwfXXZxtPpmzsh81LVEyrfByXRv343RMyWBUopkGJghv1t4L32,nan,0,0,DFDvwL,16.928091,0.000985055,DFDvwL,0.00099,16.92807099,db_only,TRUE,-2.00E-05,0.004994949,,,,,
377241808,3gRZg535Na9BfPdUjFbVhb4N3G2dCTJtUayJUiCfoVerMUbnJmiP9A7YBVmoz7UZv7LFL1tRKvpWPNPNL6rVuJiY,nan,0,0,nqUQFS3KTGYpyyLVMbMtDnEuSyPZTFaDxLUQvZpQAQzXrHy5747Bg3gUMC5fQkcR3cp8MVFfKWrGZYmHEna1gch,nan,0,0,3rgMhm,16.92809699,0.000985055,3rgMhm,0.00099,16.92807801,db_only,TRUE,-1.90E-05,0.00499495,,,,,
377241958,2B3uhbb8GM1CprmUkxdnTqjqLixaifZwXbGoDPzVbWbybb2zGYZ8r82bzTJri3UKo85yEY4rqnjp8ME2BMu8nGNp,nan,0,0,5oqCNvAsGCSZqz7vvcA3fGEaf7LbUrL553pfuKy69Z1S6E85xqm4jsGwcLCaDSznH8LLbYJs362qay4WmkRMAWj7,nan,0,0,6scNYx,23829.06514,0.473020949,6scNYx,0.465542658,23538.19563,db_only,TRUE,-290.8695159,0.01580964,,,,,
377241967,5oi6XteZ3Pa4nXNZEFd4deDCQMUtSz9K8fibcsS4iPkNP5Qkzejq2LdAjMbGdaVBxGJPJEmwN3NKy2soc9sLnz5g,nan,0,0,4TrWzMDmxx5iC89tnXZ8qyGzXxBBDjxXyYeqGqJxpXdzXg5mtpXgyWiQqtW1ENzoLXL7wb4CRkzg6uB73hWeMgTM,nan,0,0,3rgMhm,16.928086,0.000985055,3rgMhm,0.00099,16.928105,db_only,TRUE,1.90E-05,0.004994949,,,,,
377242095,2CyRSi7x9WXFe2HJbFEGduWtvQPrhQx8jqoU6ku4NntGAXeuUEmZRaATxyXNZGzjUCVWwDkQDfZxdq2NEqoyX6Dp,nan,0,0,4SGAGa2B41viooczBMr2KA85CkdwzKemKHcqFKeERBgc4mjJQEn5DAKQgoede8nCiVhkG7zBhonKrQTx8z8MfzpG,nan,0,0,CMAocr,29.70278999,0.000985056,CMAocr,0.00099,29.70280001,db_only,TRUE,1.00E-05,0.004993938,,,,,
377242095,5N63Q6GdZajJNPjqtwr2C16chFQbgQN16UHLG3U2K3RwBoEw9QzxVykbHTg1c7HveSFS1NFyEzDdN1NPdXrcYbmW,nan,0,0,32vcHPtZWfUiAnsubeqSbqpYb4e3dfci74zQcBboSnCsVaXemfACUkgsgDetPCCDwsp2koC5k4y3n78WW3nLZDv6,nan,0,0,9Weue6,29.70280001,0.000985056,9Weue6,0.00099,29.70278999,db_only,TRUE,-1.00E-05,0.00499394,,,,,
377242116,ivgFT6bDYDTLyQ7Y5eTvAA3w2CpfQjV17XEAPjtPK7xAbTMoamE4Fty5pAG2h2XWT9e88Ce2XfaQGDjG4M1EVUj,nan,0,0,3vmaviziMdNyRgyqrzSuEyUWbyUfVoir8TPqhMwvEwiPHm9KaTDAhL9vy9MpHbJgpG2fbZi8kEoDD58sVZSL9uH6,nan,0,0,G1EnjC,0.517945068,40708.01784,G1EnjC,40063.43636,0.509830706,db_only,TRUE,-0.008114362,0.015834263,,,,,
377242165,5WfnCGThNhooQ2jDgLT5Abyz4GWbxyZgLKAhrWbRr7FUTk62pEEd2nJUYtGctEdYsNCj9AfeL9hWXWCkXP5QqRtf,nan,0,0,27v8EcWU5qDTSQV3W1GH1N8wahABJUjCgEaTVMWdikvnsJy6of7An8UkBPgza7osQRdqfkKjWxGHYYSMdQd1JNmq,nan,0,0,4KyRFy,0.597125767,45965.32453,4KyRFy,44400.75343,0.577064004,db_only,TRUE,-0.020061763,0.034038074,,,,,
377242254,5GYmYVMDeDSp3N4rV7pCiANQzFF74YH1DLaDhJLWnoNriLzwbBdi4FtFKjat1GYrq6MkiGv7oQpT36gaVF2a6qde,nan,0,0,32KoUCMALmkrgRwBWXKXSEWjqPW4vkNFj9tW4u5KWbn25af3MTSWGBnBChzSqKhbxvnp4hyGzzHq8PfjWbVgZ34V,nan,0,0,nqhDiE,501717.811,1.136266343,nqhDiE,1.176064914,519177.3133,db_only,TRUE,17459.5023,0.033840454,,,,,
377242256,2XHDmHG7arDeHT1E7qQURbxSZHWBHR4MiiikgJDdHxrW6Ybk2eaMLG7C6bgSrRoCNMzmPhsxHbkDMheKBEbqjhZX,nan,0,0,2qeL6ptydNRrU4j4huPe28hzG7N11AtwWrpSkzpBTwP3JHMP7r1QhKWvdMXNeRYgGowyE5dyuCxktAXBWhwWrtPi,nan,0,0,4HrMiE,16.92809799,0.000985057,4HrMiE,0.00099,16.92811,db_only,TRUE,1.20E-05,0.00499293,,,,,
377242256,2ZJsM2Qm45zjz4LxN4v3tMbDR2Gcm9D2Gr15jbWAVLmKWHMC1zMf93X1MMF7efs4nmemjh3VApFN6tBbzZKtZ7FS,nan,0,0,ChDJRYmCobr9CvddRSSz5ETsHRwbFnw74cnhtVvT3MHjKkMSNqo9TgrZfAMe4eXmGxiY7wHhAJ8NSbKJ7D3qyqi,nan,0,0,E1FZUX,16.928104,0.000985057,E1FZUX,0.00099,16.92811601,db_only,TRUE,1.20E-05,0.004992928,,,,,
377242256,2yDkrARz4QNagvHrm85Lo2B6d51fyb1ka74C7fsdDR6LnZ9SmiRtbXPFTRAkBKc6VSYefYqktD7gQQSbDLs222jo,nan,0,0,2YcwaXuP1L5zoGwuJn7LkEHEhRcefMRH4GbhbDvFAMaSwhroN45h3rwN8DiYMtS94fzRBQxbcr2W4LQjSK43LcK9,nan,0,0,FxuxrX,16.928091,0.000985057,FxuxrX,0.00099,16.928091,db_only,TRUE,0,0.004992928,,,,,
377242256,3PQPuvZCzsUYYksHnWSnLGZsJfmC46oaVLXr5yJzyzK15VpH5M9EzgNqEkgNSHkvnP1DxGeDs26JNPVxCdz659kK,nan,0,0,4PYPg6ZAaWCFEufuiqWnCUtfpNyMbh6DSjFXhbMtr5z6GcLbinYty8Dqd5v4kuH9ry2kFW98XShF8BZtLSMsWuDU,nan,0,0,9Weue6,29.70537001,0.000985055,9Weue6,0.00099,29.70537001,db_only,TRUE,0,0.00499495,,,,,
377242256,3v4v3fg53KrBTUS7GwpbgB9CKJoKQhBCSLk74zNjkbwFDv3JJxSMwTngCNXxLVa7ouKam2oeWyvJUNsWZ6YowPgg,nan,0,0,452nBABVU8Boz1UQoeq1xgXXJVrjgBuqNJJyAzr8dzMXtDtAmmBA8kmNeEXgyv8cEvEX46LweCjHwq24vU6M5RZe,nan,0,0,6aTU5c,29.70537999,0.000985056,6aTU5c,0.00099,29.70539001,db_only,TRUE,1.00E-05,0.004993938,,,,,
377242256,4iswBgFTdyBr29fXgBWHShivR77A19BSUaFjJGAWWHSi6Mo2KQr4cJdh1dyiVwvmZssEitutSZjJE2KUAGK4ngNC,nan,0,0,w1BW1fMf8HDvCuzaUsDsFwaTvcE9sjiaFryTLoZQRW6jtni1pNizbXwCBsphTfj5MawH91R4HqRDAkzjF4hy9Kr,nan,0,0,3rgMhm,16.92807899,0.000985054,3rgMhm,0.00099,16.928066,db_only,TRUE,-1.30E-05,0.004995959,,,,,
377242256,5GBC86rcQ7DVDbBgxVc3jiiyz5oZjvWamAkuG4uPjnMmmGRQrJZdwXwDKiWoa7ixQDUiuHnKAsEM5JLwB9VugsEy,nan,0,0,4ZErAEnZiQM7cFAEuEWiAaNsNppqrC1AvzUDTZ5Dno3hFUx2fwnB4ZLJJQUNtV46Fgp4R6JD4WsgiXfdTtZibKNZ,nan,0,0,2hgtrN,16.92807201,0.000985054,2hgtrN,0.00099,16.928078,db_only,TRUE,5.99E-06,0.004995959,,,,,
377242256,5NLRxWtKyRM2TH4U5yZ7kcJx4B1AZgcoT7HBuaQwTRFuSxKfRGoaMBZXrZAYsFDWJzxL2f97PyD6bqq8diWdBZFj,nan,0,0,4PXDyfnw984Bs7QcXwmuRcgCMraKznWgSRw6Kcg6GUXo7bjV6J9XGTxe1Htpe73ghZwh9jUDjkvCJpyw5o3sSHgo,nan,0,0,DpEZnj,16.928066,0.000985054,DpEZnj,0.00099,16.92807201,db_only,TRUE,6.01E-06,0.00499596,,,,,
377242256,62R7tk2DiNLfJoGbNT3iPbtSX7SFWnmS5BQAxRE8mBKC2KcoStzvXKQkEntnwHZ3JPL5SaNgxPFXV85B29jk9n16,nan,0,0,5mhBQmPuWdqHdFnFG2T6UxBQf95BHjUPxeJPzfTSnPZX7sdapubkAJNbMRNyty8rxkWmq44h54gd1CUoh7sFR4rT,nan,0,0,DFDvwL,16.92807201,0.000985053,DFDvwL,0.00099,16.928085,db_only,TRUE,1.30E-05,0.00499697,,,,,
377242256,hpeMx8ynWfSdBhgQ2MWVoUucv33SbazQKhypjNw3AFcmjoRoxU5W1WWSzAUZ1fHq7Ck6jgjfyqxj54xic4APMKA,nan,0,0,5Q6Qm1pYqmgVBjF6c8hNBnY7yYReYnVgkGcwTY6tuukNqozUGYt8afyzjQTJ9C83rhUJ4ZaB6ErtfPXY3YrE85Pv,nan,0,0,2QowA1,16.928085,0.000985056,2QowA1,0.00099,16.92809699,db_only,TRUE,1.20E-05,0.00499394,,,,,
377242256,muXvyRxLhsaXkgYUrAfg2tTxGZSTrg8MYg5CP8wTpLyMLiHhtnr3cQiKgq3tkkTM6qR3vrXo7CUQstjEUwCQodc,nan,0,0,2gzjHaZiGt4G5i5YDRS6cXGX5B2oJaGnCce5ZYdyhjCXN2nwhr2rJiNwCXWKKhWQpNTAHNHQ7EZ9dyKo7g2MoVFV,nan,0,0,21a16u,29.70537999,0.000985056,21a16u,0.00099,29.70537999,db_only,TRUE,0,0.00499394,,,,,
377242269,5Dyta8a1crKLbg7mawdHnpXkBWJxD5mCU1TXKG4PvXQR4phvpPBWhaBjHFac3E8PcVzLXneTp98UZzkSNbM8NKB7,nan,0,0,67gWppJ15oUFBabSfUyCKdwA44wJ9q8tv6MPe7zoLUDU2ewjpCsd4Ko6ih7XRSM9h7eQZEcLosxhod5Ag8VXSYzw,nan,0,0,EeFyh9,11825.10167,4.685869154,EeFyh9,4.512298024,11162.06144,db_only,TRUE,-663.040234,0.037041395,,,,,
377242296,4ukhmM5mmNFo42nSGqy9gvecy8xuTp1jP8HAdXXwxjGGSqyM84Htd4NCHSnNTJTExdAw5Pz4KJR8fAM6cS8ZBDak,nan,0,0,2jVQAj37jC22vDoTapAsfXpKRfR1XNmUxjN4NfB49LNJsiupUrDhmGVgkkS2MtMTtmMjpmNFT9FBceASoxskUDLb,nan,0,0,AdiCyx,0.49622989,37474.48301,AdiCyx,35659.32179,0.472487259,db_only,TRUE,-0.023742631,0.048437258,,,,,
377242427,5XugJt78BT5kCUWXJmZghTpUCTWxE5dzbCzhSSg1x7o2g7mY4QHi6owQSFYBRzgac5cXXnQCEo8JTR9PCfh7pkFK,nan,0,0,544hXDYdF8HEz1qRr72eN6ioFAdcufNGKVBdovGDPfrC6pQPy34kgNnM72VTjqTJ4qM4Qae91ARhMdXKyxprjhMg,nan,0,0,4r33xE,6.94E-18,1.82E-12,FvJEBo,1.82E-12,1.92E-05,db_only,FALSE,1.92E-05,0,,,,,
377242488,5UL4oUMNzymZFdWmqC8uTUtwanrgoYBD6gqVXNMtHhshgCxBcBwyyU7aCDicPPMLZ99GAqrcRGpeebXcQ1xxMcHL,nan,0,0,2c2iRPbnLzGvU9aFJZyFuvi1ktkWAxXe9TDBN8EgcbV7cJt9HiwAaP9jZWTfZcP88CS6UWW5sYbzNLP8WSNsztTB,nan,0,0,2QowA1,16.928078,0.000985057,2QowA1,0.00099,16.928065,db_only,TRUE,-1.30E-05,0.004992929,,,,,
377242546,5daVyPpR8Lvgtr6TAyZCZJEMR2NwBLzYoMzY7DNc4udLBKBVjYonUKaAJuYo6GKMPbF95gp4hWqn8tQ2quXsZh3T,nan,0,0,3UpU5vS9sN8kYJY5tubngwmhBKe9tQhLAuGMDQcGQ25pG3xxwabeNBiA7iMEEHLDixYtCoE1CUkom6kKy66bgLu1,nan,0,0,21a16u,29.713,0.000985055,21a16u,0.00099,29.71302,db_only,TRUE,2.00E-05,0.004994949,,,,,
377242557,55RAwp8D5y8kQWv8qEbUj9taCT58PMK124riXVoo9tmWLrMcJCwBHfpTw5x4vwPV6W4kZy2gx4GhzrzHkLsNBkjK,nan,0,0,54zqoLA7ZqxdsDZx5fL7XsMAzp7RVNaqMW6KgTbw1Rq7feVHsB6JDCoWhYDZ6VCwhaiBANdfpZJANmBP12i5bZ1H,nan,0,0,9yc9yk,0.264186819,2349040.702,9yc9yk,2321305.243,0.261830199,db_only,TRUE,-0.00235662,0.011807143,,,,,
377242612,37ekCostjBxC7isAniVNNQ85gx6xUK8LwFPAFJoJt4FgREffsYvv4ecdi2qJypV4KCKzk5LrTbKhBHQGQKkmhKjU,nan,0,0,3XueWMrC46Ykf3yXx6CS8sYf8hj5ZbpSMxmybdDN9oqiYQtuAgdGNqwYpeUPzshQ414eu7V6wNWeJ2FXQ9JfGToX,nan,0,0,8pnHqU,29.713,0.000985055,8pnHqU,0.00099,29.713,db_only,TRUE,0,0.00499495,,,,,
377242612,37erJ6wKvXy4qRSs1PJ8Uwvdx38RTDTHSKR6xvLdar9kiSEmqzpXq4udWm5qSMHo2LWUpS6cN71KjiCznVUykxMk,nan,0,0,QcxjZSyVaWsFbVEWVW4ybzL8UTuuRk692bC3rGeYRbq1X5BZqZ5EuXy58cHxNzpvoLgrrXpnSbMzFfx6i2G9Mjj,nan,0,0,2hgtrN,16.92808101,0.000985056,2hgtrN,0.00099,16.928056,db_only,TRUE,-2.50E-05,0.004993939,,,,,
377242612,3ahVaUDKoh5CY2RYb6UNJnaAQZ6QeiEahLoCas9UrDYDhGhqJUNeVFhggoh3G6g8CfK8ujADvmuTuU3DBumJfLgE,nan,0,0,t4KgekM1A8pkzCG41iRpHtZfhEtXyChf6omGuwhjCThM1EDXgB8HSPuchbFhzUog79jtvfvinPkQAfGNsiSNpuf,nan,0,0,CMAocr,29.713,0.000985055,CMAocr,0.00099,29.71300998,db_only,TRUE,9.98E-06,0.004994949,,,,,
377242612,3zT9L3jc5X3kYJvKeEdqPyWbETfdUstouLoMNhg6uaqmfjBnbfU3WFUT347UD7g489g27FDgb1dD8ZBq76SiSYwU,nan,0,0,5Tss5b8DiP5MTkZKzwb548pxyo5devYH4NAobgQE1rc8uUwwDMp3XUd5NNVUJKAGbasj7LJfh8RgDkBdjn1z3RRJ,nan,0,0,FaJG1M,16.92808099,0.000985055,FaJG1M,0.00099,16.92808099,db_only,TRUE,0,0.004994949,,,,,
377242612,4X8WrVLQtGWs6v8daZSPXkzXcDxrKudk4dSjipMLwjP4Y5L8geapGLZHhg521YV42RH5Z55oVa6Rputdn3qjMRSz,nan,0,0,2UZHU32st4LXQwTSAUipfsw4oZ8StKS88bhugT6pwEnWTYku2edHP295ADknVFLhao9aeeFufYfa8qq8MeHrNM8A,nan,0,0,9Weue6,29.713,0.000985055,9Weue6,0.00099,29.71301001,db_only,TRUE,1.00E-05,0.00499495,,,,,
377242612,5Ue34SWtbHqzCAE2Sezomc1aW5Z9Ya7wa2mYMkGaksz8bhMPgoy1UTBPgbED5q17DxK17yr281dbF6PCKfRo7kfB,nan,0,0,53ZYPZreMm42pXFQWvNhsnqUeX9CHCdDr1mDThL2Hn9KUyCf33ddcteaV26XkP1VNQzLcWDaFqC9LyJx8Pm4sH6c,nan,0,0,3rgMhm,16.92808101,0.000985055,3rgMhm,0.00099,16.928094,db_only,TRUE,1.30E-05,0.004994949,,,,,
377242612,jfZeQobCcSko66xwX86AjqpjfR3hxyKKrTepSLhMUQPEDLRXCq2BbQu4yNLAo3YKytPHvibV5BdZoXLvcYw7dzW,nan,0,0,5LXxoxBtQKzciWsvBxecsxQivhxwrbx9xvb7iNdUTyYZ3WMrmPZbLAACZ8sWXQV7mxXdiuKZ7LonJUi1QWfT865u,nan,0,0,DpEZnj,16.92808101,0.000985054,DpEZnj,0.00099,16.92806199,db_only,TRUE,-1.90E-05,0.00499596,,,,,
377242770,4hHjvpv9hGPYPext76P7dY1YcXfVsS3YFVzXEjmxsLth5vqLnFLNDmJzXCB2maZ3RbNszjC6b3YT2VQV4Hhm8SYj,nan,0,0,3ficqn8xDMUecafdgfijzXWrA1GGMJwGrydwmxMqiYenRjcg25jydChNK9trLgJoZ3x7BBj9PU4oxByJEn4BEPRr,nan,0,0,3tzrpA,0.492486329,1063883.396,Dg7Y3b,1033992.57,0.476599673,db_only,FALSE,-0.015886656,0.028095961,,,,,
377242775,5FrXBRQNiKsizC3pdMvrNEbNu2NJENhKQK86Sr6D7HS5rr35B6ihCYHNw7G4ByzdcPapKLsDhCVtXnEQBi3yJgkc,nan,0,0,47DmSMCBcNbhhor6E5NXhCvML6TiFt3TQowmBKKVMhZXsBgSrVaksCQW9WiSCk7hyYTTK7FqE1udfgDEi2DRMz5v,nan,0,0,A7FMMg,6.94E-18,9.09E-13,A7FMMg,9.09E-13,9.56E-05,db_only,TRUE,9.56E-05,0,,,,,
377242791,3BMz5imAorr9jGaLV1AN7QX7KXR5LUiNLmf2zPakCk1WjemhcHJamQSJWcVFPWT7A9po2bZ2z8zW9qrWqTS56f3E,nan,0,0,55UiS9j5C844988pf5CyvcHbBVWyunCRLjxVzY82ogWBjjf7mGfgkAcbX7DCM8zawD8p186BUxvM4P5bijZbFhEd,nan,0,0,EmYAqW,811963.2961,0.249692221,EmYAqW,0.25,813090.3187,db_only,TRUE,1127.02266,0.001231116,,,,,
377242796,2XeBx1fvv5xALMYLhirZPuCAtmpbXx7qEsunKeJTKTZDLmPYTas7UxPqzpFtHAyLuxeThri2EfJawC394xCEKy7L,nan,0,0,4pwqdiqbaKkfHWQbLAvtBTMftaELgHX7KdsPH5HiTmtWhP4CbMmgqLqyUmu4YYAUVSycipZgPRiehhrntg3NmA5k,nan,0,0,HroTtA,16.928083,0.000985055,HroTtA,0.00099,16.92808901,db_only,TRUE,6.01E-06,0.004994949,,,,,
377242796,3qyotftDdA1xnBeqzDu8EzTzPGk7SCAdp12of6QHupAdrRqzZNQ6hpsqoSPgzUeP2vCTM5kjJuuK8zt1kCZHcqGc,nan,0,0,2Mryj7duXVj8PWPbMovmtSGQAqAR9A8Hy8wNEgJAMsy5eoK8wgnaipEfj9QZRMuRsat7MVtafpmp1U6shPBmajsc,nan,0,0,21a16u,29.71303001,0.000985055,21a16u,0.00099,29.71298999,db_only,TRUE,-4.00E-05,0.004994947,,,,,
377242796,5KEqipw42UNe6XEDuJEpL2CEz1w12eneLWYD6G5d4EGWCu5oEauBLdFxXpferAfwthVSvJSADzAutr2T96Ud4MiH,nan,0,0,2ktbJrjqbRid8i6WR3ztBtUMW6Zqg7YNk9eM8kqD7MPYCqbBRzTQMKV4SnMX2tpmbpih4rD4Kp6uBJ529A8mzMXj,nan,0,0,E1FZUX,16.928077,0.000985056,E1FZUX,0.00099,16.928083,db_only,TRUE,6.01E-06,0.00499394,,,,,
377242796,LHJ8Lny1z2CvP1sx68uZAc4vw1PS9k7zmFNhSyUjyqJxLsPGGbYGQjaSmbzWTdXXrPuGGrALULbU8ezYzUQnMqy,nan,0,0,5sGEtkikTBfahoBfKqsuTnyAJpcSG7L5i7sp9bXGH1fyDYZ7ReCTB2UZctsLvzvBrAiVefGV9MWskXxnLLQsTys9,nan,0,0,2hgtrN,16.928064,0.000985055,2hgtrN,0.00099,16.92805099,db_only,TRUE,-1.30E-05,0.004994949,,,,,
377242837,5W5GgrAyBE4h4iCfUb7QJNEeCqWTJq5Q8sHEyEx6rw3GNojhyrBXq5iRDgG5XXvpb55rriiN2YG8M72BZbhQdRmS,nan,0,0,5JM2dZh6M35mgVsRgymzviPqfiS9jpyZAA8rZaurNmF6YPS3JUpbRdQmnimyz8gdq1Qhmo14gCfFx1415jEU6GkW,nan,0,0,7mJzUf,513453.9402,1.011844574,7mJzUf,0.97727669,495742.4898,db_only,TRUE,-17711.45047,0.034163235,,,,,
377242896,2FwuCX8tTmRFJLWTh5AkBStqv3fHbHqd1dbEigurA72Xxw31Am7YqnuocY7tuVtnbEWDHnQBzeS74qJAGvenNUB7,nan,0,0,AqnnnatD95LSpJhMte7tyXvif7hSdx6QaKSfxN4JJYjQnSRd1EZ46FsLaBi4f7pcLXfaMPqSgto3RwMS7WKJSW4,nan,0,0,3rgMhm,16.928074,0.000985056,3rgMhm,0.00099,16.928048,db_only,TRUE,-2.60E-05,0.004993939,,,,,
377242896,2fUTkNdvTZoGeZ3o77HPTvm9JsLb64TVmEGPxJ5BRxeh9keckKtNekfzKuXpH2aVXg1Wb5fWdb5seuXp3gGMzhrA,nan,0,0,2Xtu1sZn9Zunz7fkQaQzHRnTw5pfhjMC7B9Ca7318vg8LBADqHcgBJGS7j4BMoDnP6BsyJCyo7FCzycRa8URcDKk,nan,0,0,8pnHqU,29.71193999,0.000985055,8pnHqU,0.00099,29.71197,db_only,TRUE,3.00E-05,0.004994949,,,,,
377242896,2nTiLsAwCAtT2px3cXxjXiKM8mL3A3datNjWn4rM4Fk1HjKJC9repGvmJh1fXH2q6kW4xMCPnuwysPP3ZHkC2bsu,nan,0,0,4vgAL7RiRNrPWmF1mcxEnrHFgpBdbs2cCPc9gWw4JohjR82QAfYf42uP5aFwjXpLzwrKTFSMzLshN7Lwd1x1T6J8,nan,0,0,E6zGpR,16.928087,0.000985057,E6zGpR,0.00099,16.928055,db_only,TRUE,-3.20E-05,0.004992929,,,,,
377242896,3EWzLBLMWcWjXTNuW6t29uo2zkajJeWpmRRg2LjfPhud2dS9RX2eRCvyY49aKpHrG84mhmws3gALYM1fj6SGnn9J,nan,0,0,4GTVyhtF13kKrcEJSKY7kQMiwMxaT3bYBduU632gmn5z2Ty8TuztBoz2z8Td6fUj1Nu1skdqEJdRSLEk2uMUThWU,nan,0,0,21a16u,29.71195,0.000985055,21a16u,0.00099,29.71194002,db_only,TRUE,-9.98E-06,0.004994949,,,,,
377242896,45N81s8v6e3qrU5MmoKgkkwagmDzY7YVNsfebCkdJwHhj7jNeH5CY6tfwgNjc6teJpbuhGUi9NhhkBE83hMWzqh1,nan,0,0,5csxQ1vr1RaNGzwvXqZHA4L5PE8rCnBc3HrM3e8ecn9fg1uZcNXL9Gd97zqs9oegBVTWnEaahdskxK4HkG64iFch,nan,0,0,2QowA1,16.928093,0.000985057,2QowA1,0.00099,16.928093,db_only,TRUE,0,0.00499293,,,,,
377242896,4WvDRtJDfhUTCmmfgmfgjQ74w9oHZV5XNvXwAw5k8Loz3ARRpzvwGX17itvWQKJfnxTKrqRG3yjBZ58s2xGQm6Qj,nan,0,0,2fhmkbyuiEHwoF4gx4VWMnstuUuxZFbf6nvJepQrVfHmPUSbT5YTyPGyuWaU5QWzaF4acbptn5JTKM96hgL3N7YX,nan,0,0,4HrMiE,16.92807999,0.000985056,4HrMiE,0.00099,16.928067,db_only,TRUE,-1.30E-05,0.00499394,,,,,
377242896,51m5F8fugeK8oLeDkc1m7P9xLxRSDFzijqQhUHfogD1RvXjHJnrMew9NyGobdmjgF8C2DaHhm4dkNtjcz7xdbKjK,nan,0,0,j6mJKAX541nKcXBTS5C7K3EouQGc3wf1unxQc4yZo2ZCX7k785RNFB8LQ7ZCNExHAqVJWvtrqoc9CYwDcspnWm6,nan,0,0,DFDvwL,16.92808001,0.000985055,DFDvwL,0.00099,16.928036,db_only,TRUE,-4.40E-05,0.004994949,,,,,
377242896,5DU6M5fHxMVkoM3dKj9qjj5ctdq2mRn8GxnrRmHbcvXkdfTEgz9r1sYYXHxCH31ZgkAVz3P6sPKEoWhhooBAJZRW,nan,0,0,519SxVKbez9oUJtPZk8ov7EKcDWjWSmUNwgjkQQWXAnykX2LhZUhU8gpUnKEGxRLekYptmsj9MKjBWp2dJgzZYoK,nan,0,0,9Weue6,29.71196002,0.000985056,9Weue6,0.00099,29.71195,db_only,TRUE,-1.00E-05,0.00499394,,,,,
377242914,5qu2gFFffAVDxFu8rbahU3LfucwQySpLwKWG8aS9n41iBtkirxjn6sEkxdMXxzaYr9RAW7iUdohiaxBnahodkcpw,nan,0,0,2VXR41u8rSJAbi3tcr1aAky71nvHWse81MGqa8jKu1qa76dfNohinETK4nZFKGWshKPaFeEgLjLjtoNbopr372sY,nan,0,0,CMm3aL,0.025484169,21787.4553,CMm3aL,21160.06334,0.025030589,db_only,TRUE,-0.00045358,0.028796018,,,,,
377242980,23dvvNhLVFz36tnvgobe3TD6sArZCQQpjNMv3cHyuPtEkpedAcz8sRNwTw8GLyFuLY2HdL48cke7Ew8CvP7Gv6LB,nan,0,0,67pxZXvtKos9cdcB9Gf3tTb7sXvgCynTuJFmaKDTxfmR6iYTFjnoJHxGaj72Y7dibLYn93dZjcyc9AW8cK92T9Mz,nan,0,0,8fNQkr,0.44,1418007.295,8fNQkr,1385135.58,0.429433857,db_only,TRUE,-0.010566143,0.023181626,,,,,
377242998,2STz9YYuVivPnZX6rNsUNHMPRTcKkcWgLA2fUw9UYrtpyLnUyYeD3ABi36ieMRyA8UJK3mmKnPxsoNyJHYQL61K,nan,0,0,4iCnpm42CawqhxfRYw2zMEAc9QnQdsy2mKCmh46nERGpTwg77LsGkgKp7KkfuQb5eYNBjyKxirfLwmegptsKZwDV,nan,0,0,HroTtA,16.928078,0.000985055,HroTtA,0.00099,16.928058,db_only,TRUE,-2.00E-05,0.004994949,,,,,
